Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
1091453,"Apr 10, 2011, 6:06:13 PM",Lunch Ride,Ride,,5759,20.94,198,69,FALSE,,2011 Allez,activities/1297172.fit.gz,78.01789856,10.43260002,5759,5277,20939.80078,13.79399967,,158.1999969,,12.80000019,70.40000153,424.2420044,0.00191024,,,179,75.78309631,198,146.3630066,,60.60139847,,,,69,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091458,"Feb 12, 2011, 9:03:42 PM",Long Fremont Ride,Ride,,11667,73.06,216,130,FALSE,,2011 Allez,activities/1297169.fit.gz,78.01789856,10.43260002,11667,11130,73065.39844,19.77199936,,701.4470215,,2.700000048,508.5,1000,0,,,120,80.80950165,216,147.121994,,127.4100037,,,,130,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091459,"Feb 3, 2011, 7:25:17 PM",Lunch Ride to the Dumbarton,Ride,W/ Tim and Alex ,4632,27.14,175,38,FALSE,,2011 Allez,activities/1297177.fit.gz,78.01789856,10.43260002,4632,4482,27148.40039,13.13129997,,64.40000153,,-11,8,15.39939976,0.028731,,,110,71.42420197,175,133.253006,,78.33769989,,,,38,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091460,"Feb 3, 2011, 12:24:23 AM",Lap around the lake,Ride,"I think this was a workout, then a short ride.",7261,4.37,166,8,FALSE,,,activities/1297178.fit.gz,78.01789856,,7261,704,4376.689941,12.12870026,,11.39999962,,9.399999619,18,5.574910164,-0.187355995,,,97,71.44499969,166,147.8079987,,,,,,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091462,"Feb 4, 2011, 7:30:34 PM",Lunch Ride - The loop,Ride,,3918,27.36,173,50,FALSE,,2011 Allez,activities/1297176.fit.gz,78.01789856,10.43260002,3918,3736,27367.09961,17.38400078,,285,,11.80000019,170.8000031,13.45289993,-0.00146161,,,144,78.43139648,173,148.5130005,,126.8410034,528.3739624,,,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091466,"Jan 26, 2011, 12:29:32 AM",My Fremont loop,Ride,,3483,23.37,204,62,FALSE,,2011 Allez,activities/1297187.fit.gz,78.01789856,10.43260002,3483,3234,23373.30078,19.99399948,,240.1999969,,2.599999905,117.8000031,28.3465004,-0.023959,,,180,85.46009827,204,159.7039948,,135.0800018,487.0863342,,,62,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091468,"Jan 29, 2011, 8:09:45 PM",Short lunch ride,Ride,,1901,11.96,180,34,FALSE,,2011 Allez,activities/1297183.fit.gz,78.01789856,10.43260002,1901,1831,11963,15.25800037,,75.40000153,,14.19999981,53.59999847,7.968130112,-0.00334364,,,112,69.31890106,180,157.9400024,,101.8570023,,,,34,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091470,"Mar 11, 2011, 7:22:50 PM",Lunch Ride Short PV loop,Ride,,4199,27.63,172,50,FALSE,,2011 Allez,activities/1297182.fit.gz,78.01789856,10.43260002,4199,3942,27631.19922,15.27169991,,299.6000061,,13,168.6000061,15.11330032,0.0217146,,,135,80.60489655,172,145.7059937,,123.6600037,543.5264893,,,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091471,"Feb 2, 2011, 7:23:44 PM",Lunch Ride hill repeats,Ride,,4219,23.42,226,58,FALSE,,2011 Allez,activities/1297188.fit.gz,78.01789856,10.43260002,4219,3465,23422.69922,14.91399956,,227.8000031,,3.200000048,50.79999924,116.7320023,0.024762301,,,109,80.28500366,226,151.0859985,,115.6999969,,,,58,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091472,"Jan 21, 2011, 6:55:20 PM",Lunch Ride Arastradero,Ride,,3976,18.93,180,81,TRUE,,RockHopper,activities/1297190.fit.gz,78.01789856,12.70059967,3976,3837,18934.90039,11.82400036,,311.7999878,,15,219.1999969,46.37680054,0.016899999,,,153,86.96700287,180,159.7279968,,132.897995,,,,81,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,34417,,,,,,,,,,,,,,,,,,
1091473,"Jan 16, 2011, 8:30:55 PM",Short Lunch Ride,Ride,,2163,9.13,,,FALSE,,2011 Allez,activities/1297193.fit.gz,78.01789856,10.43260002,2163,1501,9134.30957,14.73600006,,61.79999924,,12.80000019,44.79999924,39.13890076,0,,,,,,,,92.47429657,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091475,"Jan 19, 2011, 12:27:46 AM",Morrison Canyon ,Ride,,3061,17.16,179,50,FALSE,,2011 Allez,activities/1297195.fit.gz,78.01789856,10.43260002,3061,2920,17161.5,18.52599907,,290.3999939,,17.60000038,299.7999878,38.67399979,0.00582699,,,168,66.58429718,179,155.1609955,,144.3990021,,,,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091478,"May 18, 2011, 6:40:18 PM",ToC Stage 4,Ride,"I saw them start in Livermore, then I watched them Finish in San Jose. They took a longer/harder route than I did. Then I rode home.",19771,97.45,171,201,FALSE,,2011 Allez,activities/1297181.fit.gz,78.01789856,10.43260002,19771,15381,97458.79688,22.1420002,,1133.599976,,30.60000038,651.7999878,12000,-0.136673003,,,198,80.92279816,171,149.0859985,,117.1729965,,,,201,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091479,"Jan 8, 2011, 7:45:41 PM",Lunch Ride,Ride,,5699,30.54,,,FALSE,,,activities/1297196.fit.gz,78.01789856,,5699,5312,30547.90039,15.52600002,,425.3999939,,12.19999981,348.2000122,25.47769928,0.00327355,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091480,"Jan 7, 2011, 7:37:29 PM",Lunch Ride,Ride,,4092,23.95,,,FALSE,,2011 Allez,activities/1297199.fit.gz,78.01789856,10.43260002,4092,3838,23955.09961,15.40499973,,203.8000031,,-25,100.5999985,26.31579971,-0.094343401,,,,,,,,104.5800018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091481,"Dec 31, 2010, 7:13:01 PM",Lunch Ride,Ride,,5433,27.51,,,FALSE,,2011 Allez,activities/1297200.fit.gz,78.01789856,10.43260002,5433,4725,27511.30078,14.50829983,,267,,-3,116.5999985,91.74310303,-0.0109046,,,,,,,,94.57640076,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091482,"Dec 8, 2010, 1:16:52 AM",Short ride,Ride,,1424,8.49,,,FALSE,,2011 Allez,activities/1297201.fit.gz,78.01789856,10.43260002,1424,1327,8489.599609,10.51290035,,26.79999924,,13.39999962,23.79999924,7.575759888,-0.0141349,,,,,,,,84.08110046,124.4068146,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091483,"Jan 14, 2011, 7:30:32 PM",Lunch Ride,Ride,,3560,27.27,,,FALSE,,2011 Allez,activities/1297197.fit.gz,78.01789856,10.43260002,3560,3396,27274.09961,16.76199913,,286,,-2,158,9.725910187,0.00806628,,,,,,,,156.6829987,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091485,"Dec 3, 2010, 7:14:55 PM",Lunch Ride,Ride,,4912,32.6,,,FALSE,,2011 Allez,activities/1297205.fit.gz,78.01789856,10.43260002,4912,4605,32608.69922,13.96000004,,191.1999969,,12.80000019,64.80000305,1400,-0.00306667,,,,,,,,110.6790009,568.2896118,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091486,"Dec 18, 2010, 7:37:28 PM",Lunch Ride,Ride,,5016,29.33,,,FALSE,,2011 Allez,activities/1297202.fit.gz,78.01789856,10.43260002,5016,4818,29329.5,22.5,,459.3999939,,15,425.6000061,211.7649994,0.173205003,,,,,,,,135.7899933,729.4733887,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091487,"Dec 4, 2010, 7:56:49 PM",Lunch Ride,Ride,,4982,32.34,,,FALSE,,2011 Allez,activities/1297209.fit.gz,78.01789856,10.43260002,4982,4789,32340.59961,11.32330036,,103.1999969,,1.200000048,72.40000153,18.11129951,0.00309209,,,,,,,,91.62509918,489.2537537,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091488,"Dec 10, 2010, 7:41:05 PM",Lunch Ride,Ride,,3580,22.96,,,FALSE,,2011 Allez,activities/1297204.fit.gz,78.01789856,10.43260002,3580,3580,22959.19922,15.42800045,,364.3999939,,15,292.2000122,45.6026001,0.0392,,,,,,,,134.1660004,535.550415,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091489,"Nov 24, 2010, 12:03:08 AM",My Fremont loop,Ride,,3759,23.96,,,FALSE,,2011 Allez,activities/1297214.fit.gz,78.01789856,10.43260002,3759,3689,23961.30078,16.23200035,,265.6000061,,-2.599999905,110.8000031,156.25,-0.023371,,,,,,,,115.2590027,474.0873413,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091490,"Dec 19, 2010, 7:25:15 PM",Lunch Ride,Ride,,4754,23.65,,,FALSE,,2011 Allez,activities/1297210.fit.gz,78.01789856,10.43260002,4754,4543,23649.80078,14.29170036,,375,,12.39999962,232,221.197998,-0.00169134,,,,,,,,95.33869934,482.9329529,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091492,"Nov 25, 2010, 6:29:32 PM",Palomares/Pleasanton loop,Ride,,11073,69.99,,,FALSE,,2011 Allez,activities/1297213.fit.gz,78.01789856,10.43260002,11073,10818,69996.20313,20.07999992,,696.2000122,,0.600000024,375.6000061,43.29000092,-0.0205725,,,,,,,,107.1200027,1292.088989,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091494,"Nov 28, 2010, 7:13:54 PM",Lunch Ride,Ride,,4937,26.59,,,FALSE,,2011 Allez,activities/1297212.fit.gz,78.01789856,10.43260002,4937,4499,26595.40039,14.73600006,,337.7999878,,-2.599999905,143.1999969,4000,-0.0556488,,,,,,,,108.0999985,542.2712402,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091496,"Nov 20, 2010, 7:39:07 PM",Lunch Ride,Ride,,3151,17.28,,,FALSE,,,activities/1297218.fit.gz,78.01789856,,3151,3020,17282.5,14.60169983,,184.6000061,,10.19999981,99.80000305,14.08450031,-0.017358599,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091497,"Dec 5, 2010, 7:03:27 PM","Lunch ride, the loop plus extra credit",Ride,,8237,43.71,,,FALSE,,2011 Allez,activities/1297206.fit.gz,78.01789856,10.43260002,8237,6474,43718.80078,16.05800056,,424,,10.80000019,197.6000061,190.4759979,-0.00503216,,,,,,,,113.0810013,816.2763062,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091499,"Nov 14, 2010, 7:29:58 PM",Lunch Ride to the baylands,Ride,,4332,22.55,,,FALSE,,2011 Allez,activities/1297222.fit.gz,78.01789856,10.43260002,4332,4050,22551.30078,14.00669956,,66.59999847,,3,43.20000076,82.75859833,0.0212848,,,,,,,,70.45030212,318.1359558,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091500,"Nov 8, 2010, 7:36:14 PM",Lunch Ride,Ride,,2808,13.98,,,FALSE,,2011 Allez,activities/1297223.fit.gz,78.01789856,10.43260002,2808,2407,13983,14.99199963,,139.8000031,,8.800000191,70.40000153,25.28980064,-0.032896999,,,,,,,,94.56240082,253.7870483,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091501,"Nov 10, 2010, 12:06:28 AM",Mill Creek,Ride,,4541,24.77,,,FALSE,,2011 Allez,activities/1297221.fit.gz,78.01789856,10.43260002,4541,4495,24774.90039,16.92169952,,512.7999878,,15,508.6000061,37.66479874,0.00807268,,,,,,,,131.5050049,659.0932007,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091502,"Dec 2, 2010, 7:30:05 PM",Lunch Ride,Ride,,3403,16.94,,,FALSE,,2011 Allez,activities/1297207.fit.gz,78.01789856,10.43260002,3403,3007,16940,15.12800026,,170.1999969,,0,58,300,0.030696601,,,,,,,,95.99310303,321.8461609,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091503,"Nov 11, 2010, 7:33:53 PM",Lunch Ride,Ride,,3426,18.91,,,FALSE,,2011 Allez,activities/1297226.fit.gz,78.01789856,10.43260002,3426,3044,18909.40039,15.3579998,,146.6000061,,8.399999619,56,60.60609818,-0.0222112,,,,,,,,99.55329895,337.8898621,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091504,"Nov 6, 2010, 6:21:58 PM",Lunch Ride,Ride,,4471,24.54,,,FALSE,,2011 Allez,activities/1297224.fit.gz,78.01789856,10.43260002,4471,4228,24539.5,17.38199997,,362,,0,289,411.7650146,0.110841997,,,,,,,,116.9069977,551.1253052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091505,"Dec 23, 2010, 7:36:04 PM",50 Miler,Ride,,15977,80.52,,,FALSE,,,activities/1297198.fit.gz,78.01789856,,15977,12495,80524.70313,17.95999908,,888.5999756,,15,175.6000061,1666.670044,0.00695439,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091507,"Nov 5, 2010, 11:28:22 PM","Fremont Loop1 - 11/05/2010 Fremont, CA",Ride,,3716,24.06,,,FALSE,,2011 Allez,activities/1297227.fit.gz,78.01789856,10.43260002,3716,3436,24059.40039,18.26000023,,256.2000122,,13.80000019,122.5999985,6000,0.027432101,,,,,,,,133.9230042,513.0777588,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091509,"Nov 2, 2010, 8:20:05 PM","Tour de Fremont Hills1 - 11/02/2010 Fremont, CA",Ride,,7030,41.51,,,FALSE,,,activities/1297229.fit.gz,78.01789856,,7030,6961,41516.19922,21.21199989,,614.7999878,,6.400000095,155.3999939,23.28039932,-0.0139705,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091510,"Jan 13, 2011, 7:36:39 PM",Lunch Ride,Ride,,3757,24.37,,,FALSE,,2011 Allez,activities/1297194.fit.gz,78.01789856,10.43260002,3757,3671,24375.40039,13.81599998,,225.8000031,,14.19999981,122.8000031,28.11240005,-0.003282,,,,,,,,112.2149963,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091512,"Nov 13, 2010, 7:29:08 PM",Lunch Ride,Ride,,4571,26.38,,,FALSE,,2011 Allez,activities/1297220.fit.gz,78.01789856,10.43260002,4571,4429,26380.80078,16.4817009,,412.2000122,,13.19999981,345.3999939,23.6814003,-0.00682315,,,,,,,,122.75,606.180603,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091514,"Nov 24, 2010, 7:21:08 PM",Lunch ride plus OLH after work,Ride,"I forgot to reset the edge unit after our lunch ride, so they both got grouped together.",18213,38.91,,,FALSE,,2011 Allez,activities/1297211.fit.gz,78.01789856,10.43260002,18213,6916,38916.60156,16.91329956,,851,,14.19999981,513.2000122,872.6710205,0.225097001,,,,,,,,134.4309998,1036.643188,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1091515,"Dec 12, 2010, 7:24:57 PM",Long lunch ride including OLH,Ride,,7916,48.28,,,FALSE,,2011 Allez,activities/1297203.fit.gz,78.01789856,10.43260002,7916,7884,48286.19922,17.93199921,,895.5999756,,12.80000019,731.2000122,139.8600006,0.015739501,,,,,,,,136.4470062,1199.459229,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1159006,"Aug 6, 2011, 6:16:41 PM",Lunch Ride: The Loop,Ride,,5121,37.84,171,76,FALSE,,2011 Allez,activities/1378595.fit.gz,78.01789856,10.43260002,5121,5032,37846.39844,15.14599991,,345.3999939,,5,162.6000061,40.40399933,-0.0211381,,,114,81.60679626,171,149.7180023,,132.072998,741.0193481,,,76,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1171077,"Aug 8, 2011, 11:28:14 PM",HIll Repeats w/ Diaz (Morrison Canyon),Ride,"Did hill repeats with Alex today, our first day of training for the Low Key hills climbs. Laps 2, 4, 6, and 8 are our efforts. We were going for four, five minute climbs.",7997,25.56,174,53,FALSE,,2011 Allez,activities/1392830.fit.gz,78.01789856,10.43260002,7997,5205,25562,16.47400093,,446.7999878,,17.79999924,226.8000031,800,0.0140834,,,137,64.03009796,174,131.8609924,,107.9639969,,,,53,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1187495,"Aug 10, 2011, 6:22:32 PM",Hill Repeats w/ Diaz (Page Mill),Ride,,4319,24.04,171,48,FALSE,,2011 Allez,activities/1411245.fit.gz,78.01789856,10.43260002,4319,4199,24048.5,16.50200081,,463.2000122,,13,273,39.13040161,0.0116431,,,134,70.47930145,171,137.7299957,,129.0800018,604.3377075,,,48,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1211472,"Aug 12, 2011, 6:36:42 PM",Hill Intervals w Diaz (Los Altos/Palo Alto Hills),Ride,"Had to make it a shorter ride, but we rode some pretty steep hills.",3068,15.15,179,35,FALSE,,2011 Allez,activities/1440067.fit.gz,78.01789856,10.43260002,3068,2998,15151,15.12800026,,311.7999878,,15,150,35.39820099,0.00528017,,,108,63.33409882,179,142.3090057,,124.0429993,,,,35,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1238401,"Aug 14, 2011, 4:53:23 PM",Windfarm loop,Ride,"Paterson Pass was a really fast and fun decent! Super windy on Altamont, it made the incline seem like it was at least double the grade. At certain sections it couldn't pedal faster than 10mph on a near flat.",10944,65.05,178,121,FALSE,,2011 Allez,activities/1470464.fit.gz,78.01789856,10.43260002,10944,10379,65055,23.92200089,,880.4000244,,76.59999847,485.7999878,17.25009918,0.00276689,,,115,74.27100372,178,145.8809967,,125.2409973,1449.362061,,,121,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1276600,"Aug 17, 2011, 6:03:40 PM",Pagemill Hill Repeats,Ride,"Did repeats with Diaz. This time we would go up for 5 minutes, rest and keep going up.",4643,23.18,173,47,FALSE,,2011 Allez,activities/1516027.fit.gz,78.01789856,10.43260002,4643,3919,23185.09961,16.34399986,,432.3999939,,8,417,138.3650055,-0.0120767,,,129,71.88529968,173,139.121994,,128.1369934,,,,47,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1289918,"Aug 19, 2011, 12:16:12 AM",Hill Intervals: Mission Peak Trail (Stanford Entrance) w/ Diaz,Ride,"Went up the trail starting at the Stanford gate, went up and stopped at each bench. We only went up to the bathroom at the top, not the actual peak. Saw a rattle snake right before the summit in the middle of the trail. Lap 2 is from the gate to the first bench, lap 4 is from bench 1 to 2, lap 6 is from bench 2 to 3, lap 8 is from bench 3 to 4, and lap 10 is from bench 4 to the summit. First time I ever rode up all the way without having to walk!",11000,24.23,173,70,FALSE,,2011 Allez,activities/1533147.fit.gz,78.01789856,10.43260002,11000,6477,24235.69922,17.54199982,,650.2000122,,0,581,10000,-0.065193102,,,226,71.14379883,173,136.0149994,,100.4629974,,,,70,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1439694,"Aug 27, 2011, 6:09:12 PM",Casual ride around Fremont,Ride,,8461,23.96,,,FALSE,,RockHopper,activities/1712083.fit.gz,78.01789856,12.70059967,8461,5844,23961,13.25199986,,91,,9.800000191,64.19999695,88.88890076,-0.00333876,,,214,61.16989899,,,,73.50530243,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,34417,,,,,,,,,,,,,,,,,,
1439695,"Aug 30, 2011, 6:51:33 PM",Ride at Arastradero Preserve,Ride,,5023,19.4,171,35,FALSE,,RockHopper,activities/1712082.fit.gz,78.01789856,12.70059967,5023,4385,19406.40039,13.95600033,,314,,37.59999847,265.3999939,39.21569824,0.042254001,,,143,72.82689667,171,131.9980011,,113.7089996,,,,35,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,34417,,,,,,,,,,,,,,,,,,
1463445,"Sep 1, 2011, 6:26:13 PM",Los Altos Hills w/ Tim,Ride,,3171,19.1,179,42,FALSE,,2011 Allez,activities/1740362.fit.gz,78.01789856,10.43260002,3171,2994,19104.19922,16.7159996,,237,,15,151,19.48049927,0.015703401,,,128,75.57859802,179,150.1089935,,112.5859985,,,,42,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1514340,"Sep 5, 2011, 6:03:16 PM",Los Altos Hills,Ride,"Rode some new territory, some streets I've never been on, and in the process found some new hills as well.",5619,34.4,177,68,FALSE,,2011 Allez,activities/1800075.fit.gz,78.01789856,10.43260002,5619,5569,34406.69922,16.32799911,,590.5999756,,15,225,21.9178009,0.016275899,,,130,72.97489929,177,144.2299957,,134.223999,,,,68,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1538208,"Sep 7, 2011, 5:20:54 PM",HIll Intervals,Ride,,5652,23.92,181,68,FALSE,,2011 Allez,activities/1830396.fit.gz,78.01789856,10.43260002,5652,4731,23926.5,16.04000092,,537,,12.19999981,282,65.35949707,0.00334357,,,107,63.6692009,181,146.552002,,126.262001,,,,68,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1562653,"Sep 9, 2011, 6:30:07 PM",Friday Lunch Ride (mon noon ride route),Ride,,4561,37.68,179,105,FALSE,,2011 Allez,activities/1861185.fit.gz,78.01789856,10.43260002,4561,4497,37681.5,16.28800011,,354.2000122,,15,172.8000031,24.29150009,0.034499701,,,120,87.45549774,179,163.5700073,,169.0160065,,,29,105,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1606327,"Sep 13, 2011, 12:22:15 AM",Fremont loop plus run after,Ride,"Laps 1 and 2 is my ""Fremont loop"", and lap 3 is running.",4391,26.54,175,55,FALSE,,2011 Allez,activities/1914718.fit.gz,78.01789856,10.43260002,4391,3946,26545.80078,20.23200035,,258.2000122,,2.799999952,115,95.23809814,-0.00753414,,,139,83.68460083,175,153.947998,,128.6159973,565.8833618,,24,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
1613614,"Sep 13, 2011, 6:32:54 PM",El Corte de Madera,Ride,,4633,8.07,169,28,FALSE,,RockHopper,activities/1922771.fit.gz,78.01789856,12.70059967,4633,3972,8078.169922,11.77600002,,292.2000122,,510.6000061,684.5999756,253.1649933,0.099032298,,,157,74.50669861,169,124.2829971,,81.32180023,,,24,28,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,34417,,,,,,,,,,,,,,,,,,
1635302,"Sep 15, 2011, 6:30:48 PM",Arastradero Preserve Lunch Ride,Ride,,5009,17.98,170,33,FALSE,,RockHopper,activities/1946707.fit.gz,78.01789856,12.70059967,5009,4236,17987.19922,13.20800018,,268.3999939,,12.60000038,218.6000061,2000,-0.0133428,,,199,68.66210175,170,130.8840027,,98.02670288,,,27,33,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,34417,,,,,,,,,,,,,,,,,,
