Reaction Date,Reaction Type,Parent Type,Parent ID
"Aug 18, 2016, 1:47:19 PM",Kudos,Activity,677604431
"Aug 18, 2016, 1:47:33 PM",Kudos,Activity,678830425
"Aug 18, 2016, 1:47:52 PM",Kudos,Activity,679985335
"Aug 18, 2016, 1:47:56 PM",Kudos,Activity,680036097
"Aug 21, 2016, 7:07:41 PM",Kudos,Activity,683156502
"Aug 21, 2016, 7:07:48 PM",Kudos,Activity,683135297
"Aug 21, 2016, 7:08:04 PM",Kudos,Activity,683156655
"Aug 21, 2016, 7:08:25 PM",Kudos,Activity,683054383
"Aug 21, 2016, 7:08:33 PM",Kudos,Activity,682775281
"Aug 21, 2016, 7:08:43 PM",Kudos,Activity,682125633
"Aug 21, 2016, 7:08:49 PM",Kudos,Activity,681729622
"Aug 24, 2016, 9:15:09 PM",Kudos,Activity,686856692
"Aug 24, 2016, 9:15:18 PM",Kudos,Activity,685430028
"Aug 24, 2016, 9:15:45 PM",Kudos,Activity,684492356
"Aug 24, 2016, 9:15:50 PM",Kudos,Activity,684379741
"Aug 26, 2016, 4:07:35 AM",Kudos,Activity,688070035
"Aug 26, 2016, 4:07:45 AM",Kudos,Activity,688053917
"Aug 31, 2016, 5:23:51 PM",Kudos,Activity,693872959
"Aug 31, 2016, 5:23:57 PM",Kudos,Activity,693885643
"Aug 31, 2016, 5:24:08 PM",Kudos,Activity,693863021
"Aug 31, 2016, 5:24:26 PM",Kudos,Activity,692690316
"Aug 31, 2016, 5:25:15 PM",Kudos,Activity,692564691
"Aug 31, 2016, 5:25:26 PM",Kudos,Activity,691370372
"Aug 31, 2016, 5:25:27 PM",Kudos,Activity,691015167
"Aug 31, 2016, 5:25:35 PM",Kudos,Activity,690207813
"Sep 2, 2016, 3:37:48 AM",Kudos,Activity,697466790
"Sep 2, 2016, 3:38:10 AM",Kudos,Activity,696301479
"Sep 2, 2016, 3:40:40 AM",Kudos,Activity,696244517
"Sep 9, 2016, 12:36:30 PM",Kudos,Activity,704481805
"Sep 9, 2016, 12:36:44 PM",Kudos,Activity,703232110
"Sep 9, 2016, 12:36:54 PM",Kudos,Activity,702043328
"Sep 9, 2016, 12:37:28 PM",Kudos,Activity,700837479
"Sep 9, 2016, 12:37:36 PM",Kudos,Activity,699530487
"Sep 9, 2016, 12:37:46 PM",Kudos,Activity,699336284
"Sep 11, 2016, 2:05:25 PM",Kudos,Activity,707726164
"Sep 11, 2016, 2:06:07 PM",Kudos,Activity,707523330
"Sep 11, 2016, 2:06:11 PM",Kudos,Activity,707523984
"Sep 15, 2016, 4:33:08 PM",Kudos,Activity,710301851
"Sep 15, 2016, 4:33:28 PM",Kudos,Activity,709236084
"Sep 15, 2016, 4:33:30 PM",Kudos,Activity,709248077
"Sep 20, 2016, 3:14:11 PM",Kudos,Activity,718381669
"Sep 20, 2016, 3:14:15 PM",Kudos,Activity,718351844
"Sep 21, 2016, 11:21:52 PM",Kudos,Activity,717240104
"Sep 21, 2016, 11:22:24 PM",Kudos,Activity,717054830
"Sep 21, 2016, 11:22:31 PM",Kudos,Activity,715698968
"Sep 23, 2016, 3:07:26 AM",Kudos,Activity,720617130
"Sep 23, 2016, 3:07:30 AM",Kudos,Activity,720625759
"Sep 23, 2016, 3:07:58 AM",Kudos,Activity,721432911
"Sep 23, 2016, 3:08:32 AM",Kudos,Activity,720587738
"Sep 26, 2016, 4:06:01 AM",Kudos,Activity,724947945
"Sep 26, 2016, 4:06:16 AM",Kudos,Activity,725072360
"Sep 26, 2016, 4:06:43 AM",Kudos,Activity,722654260
"Sep 26, 2016, 4:06:44 AM",Kudos,Activity,722671290
"Oct 6, 2016, 5:39:44 AM",Kudos,Activity,735807470
"Oct 6, 2016, 5:39:49 AM",Kudos,Activity,735734041
"Oct 6, 2016, 5:40:02 AM",Kudos,Activity,734752477
"Oct 6, 2016, 5:40:08 AM",Kudos,Activity,734731223
"Oct 6, 2016, 5:40:17 AM",Kudos,Activity,734718576
"Oct 6, 2016, 5:42:33 AM",Kudos,Activity,734271672
"Oct 6, 2016, 5:43:00 AM",Kudos,Activity,733655593
"Oct 6, 2016, 5:43:35 AM",Kudos,Activity,731323574
"Oct 6, 2016, 5:43:42 AM",Kudos,Activity,731066348
"Oct 6, 2016, 5:44:03 AM",Kudos,Activity,728401830
"Mar 10, 2017, 3:38:59 AM",Kudos,Activity,894103655
"Mar 16, 2017, 5:18:04 AM",Kudos,Activity,901921042
"Mar 16, 2017, 5:20:13 AM",Kudos,Activity,901828816
"Mar 16, 2017, 5:20:56 AM",Kudos,Activity,901603116
"Apr 19, 2017, 3:34:50 AM",Kudos,Activity,948368147
"Apr 19, 2017, 3:34:53 AM",Kudos,Activity,948257375
"Apr 24, 2017, 2:17:58 AM",Kudos,Activity,953514035
"Apr 24, 2017, 2:18:02 AM",Kudos,Activity,953190518
"Apr 29, 2017, 5:09:53 PM",Kudos,Activity,961790197
"Apr 29, 2017, 5:12:26 PM",Kudos,Activity,959616972
"Oct 16, 2017, 6:29:21 AM",Kudos,Activity,1174791099
"Nov 12, 2017, 1:06:13 AM",Kudos,Activity,1271056759
"Nov 12, 2017, 1:06:15 AM",Kudos,Activity,1270973807
"Nov 12, 2017, 1:06:20 AM",Kudos,Activity,1271072835
"Dec 3, 2017, 5:41:18 AM",Kudos,Activity,1296107933
"Dec 21, 2017, 8:12:57 PM",Kudos,Activity,1320899765
"Dec 29, 2017, 10:03:22 PM",Kudos,Activity,1330917176
"Feb 2, 2018, 2:28:57 AM",Kudos,Activity,1387192055
"Feb 2, 2018, 2:29:03 AM",Kudos,Activity,1387191399
"Feb 2, 2018, 2:29:06 AM",Kudos,Activity,1384789204
"Feb 2, 2018, 2:30:06 AM",Kudos,Activity,1387193970
"Feb 2, 2018, 2:30:22 AM",Kudos,Activity,1387056329
"Feb 2, 2018, 2:30:39 AM",Kudos,Activity,1383926500
"Feb 2, 2018, 2:30:45 AM",Kudos,Activity,1387222567
"Feb 2, 2018, 2:31:32 AM",Kudos,Activity,1380664764
"Feb 4, 2018, 6:15:01 PM",Kudos,Activity,1389971515
"Feb 4, 2018, 6:15:09 PM",Kudos,Activity,1389908728
"Feb 4, 2018, 6:15:19 PM",Kudos,Activity,1389878240
"Feb 4, 2018, 6:15:36 PM",Kudos,Activity,1390059895
"Feb 7, 2018, 7:26:31 PM",Kudos,Activity,1396300093
"Feb 7, 2018, 7:26:55 PM",Kudos,Activity,1395177726
"Feb 7, 2018, 9:09:39 PM",Kudos,Activity,1395288095
"Feb 14, 2018, 3:22:14 AM",Kudos,Activity,1406546462
"Feb 14, 2018, 3:23:43 AM",Kudos,Activity,1401687598
"Feb 14, 2018, 5:14:32 PM",Kudos,Activity,1406525728
"Feb 14, 2018, 5:14:38 PM",Kudos,Activity,1406048862
"Feb 14, 2018, 5:14:54 PM",Kudos,Activity,1406333135
"Feb 20, 2018, 8:56:04 PM",Kudos,Activity,1412590067
"Feb 24, 2018, 9:11:26 PM",Kudos,Activity,1422423152
"Mar 9, 2018, 8:10:04 PM",Kudos,Activity,1443220479
"Mar 16, 2018, 5:02:14 PM",Kudos,Activity,1456073030
"Apr 18, 2018, 5:15:14 AM",Kudos,Activity,1508809105
"Apr 22, 2018, 4:58:23 PM",Kudos,Activity,1521030357
"Apr 22, 2018, 4:58:41 PM",Kudos,Activity,1522952290
"Apr 22, 2018, 4:58:44 PM",Kudos,Activity,1522954028
"May 2, 2018, 9:07:38 PM",Kudos,Activity,1544253781
"May 4, 2018, 1:35:43 AM",Kudos,Activity,1548126756
"May 11, 2018, 3:23:17 AM",Kudos,Activity,1563417550
"May 11, 2018, 3:23:19 AM",Kudos,Activity,1539900686
"May 11, 2018, 3:23:22 AM",Kudos,Activity,1539828219
"May 11, 2018, 10:15:40 PM",Kudos,Activity,1565733966
"May 11, 2018, 10:15:47 PM",Kudos,Activity,1563457865
"May 18, 2018, 1:26:12 AM",Kudos,Activity,1575799884
"May 18, 2018, 1:26:39 AM",Kudos,Activity,1574750330
"May 24, 2018, 6:38:16 PM",Kudos,Activity,1589838996
"Jun 7, 2018, 3:46:42 AM",Kudos,Activity,1622316658
"Nov 8, 2018, 5:53:09 AM",Kudos,Activity,1946146398
"Mar 19, 2019, 5:00:13 PM",Kudos,Activity,2221318159
"Mar 19, 2019, 5:00:27 PM",Kudos,Activity,2221318566
"Mar 19, 2019, 5:00:44 PM",Kudos,Activity,2216296353
"Apr 8, 2019, 6:50:51 PM",Kudos,Activity,2270396948
"Apr 21, 2019, 4:06:45 PM",Kudos,Activity,2305819567
"May 17, 2019, 5:49:08 PM",Kudos,Activity,2368225812
"May 6, 2020, 7:43:29 PM",Kudos,Activity,3407692199
"May 6, 2020, 7:43:52 PM",Kudos,Activity,3401834650
"May 6, 2020, 7:44:14 PM",Kudos,Activity,3394323542
"May 6, 2020, 7:44:26 PM",Kudos,Activity,3394144742
"Jul 3, 2020, 11:27:11 PM",Kudos,Activity,3709061256
"Jul 28, 2020, 2:20:43 PM",Kudos,Activity,3823782117
"Jul 28, 2020, 2:24:42 PM",Kudos,Activity,3816594831
"Jul 28, 2020, 2:28:03 PM",Kudos,Activity,3788102383
"Jul 28, 2020, 2:28:29 PM",Kudos,Activity,3782636240
"Jul 29, 2020, 1:06:39 AM",Kudos,Activity,3827963629
"Aug 1, 2020, 12:24:16 AM",Kudos,Activity,3844725609
"Aug 1, 2020, 12:24:18 AM",Kudos,Activity,3844752725
"Aug 1, 2020, 12:24:22 AM",Kudos,Activity,3843169821
"Aug 2, 2020, 5:19:31 PM",Kudos,Activity,3850274952
"Aug 2, 2020, 5:19:42 PM",Kudos,Activity,3850154365
"Aug 2, 2020, 5:20:21 PM",Kudos,Activity,3849514840
"Aug 7, 2020, 4:41:12 AM",Kudos,Activity,3874917079
"Aug 7, 2020, 4:41:30 AM",Kudos,Activity,3869864562
"Aug 9, 2020, 2:16:56 PM",Kudos,Activity,3885030553
"Aug 9, 2020, 2:17:07 PM",Kudos,Activity,3884085964
"Aug 9, 2020, 6:45:43 PM",Kudos,Activity,3889300206
"Aug 12, 2020, 12:13:59 AM",Kudos,Activity,3898686444
"Aug 12, 2020, 12:14:14 AM",Kudos,Activity,3894118531
"Aug 14, 2020, 12:51:53 AM",Kudos,Activity,3908765139
"Aug 23, 2020, 11:22:09 PM",Kudos,Activity,3956940502
"Aug 23, 2020, 11:23:00 PM",Kudos,Activity,3947309510
"Aug 23, 2020, 11:23:27 PM",Kudos,Activity,3947295720
"Aug 26, 2020, 4:45:22 PM",Kudos,Activity,3968880089
"Aug 28, 2020, 12:49:15 AM",Kudos,Activity,3974293976
"Aug 28, 2020, 12:49:19 AM",Kudos,Activity,3972089653
"Aug 28, 2020, 12:49:37 AM",Kudos,Activity,3971298633
"Aug 28, 2020, 12:50:13 AM",Kudos,Activity,3970383747
"Aug 28, 2020, 4:46:00 AM",Kudos,Activity,3975919010
"Aug 30, 2020, 6:13:39 PM",Kudos,Activity,3988030868
"Aug 30, 2020, 10:38:09 PM",Kudos,Activity,3984271368
"Sep 9, 2020, 1:11:08 PM",Kudos,Activity,4032911935
"Sep 9, 2020, 1:11:13 PM",Kudos,Activity,4030833925
"Sep 10, 2020, 12:54:20 AM",Kudos,Activity,4035465277
"Sep 13, 2020, 7:55:53 PM",Kudos,Activity,4055401095
"Sep 14, 2020, 9:49:35 PM",Kudos,Activity,4059910527
"Sep 14, 2020, 9:52:00 PM",Kudos,Activity,4056006883
"Sep 14, 2020, 9:52:03 PM",Kudos,Activity,4056006879
"Sep 16, 2020, 3:30:01 AM",Kudos,Activity,4066155483
"Sep 16, 2020, 3:30:08 AM",Kudos,Activity,4063949425
"Sep 19, 2020, 11:22:57 PM",Kudos,Activity,4084017953
"Sep 20, 2020, 11:39:08 PM",Kudos,Activity,4089053003
"Sep 20, 2020, 11:39:23 PM",Kudos,Activity,4083293967
"Sep 20, 2020, 11:39:33 PM",Kudos,Activity,4083803129
"Sep 20, 2020, 11:39:46 PM",Kudos,Activity,4084269233
"Sep 22, 2020, 2:04:49 AM",Kudos,Activity,4094704145
"Sep 22, 2020, 3:46:57 AM",Kudos,Activity,4094851316
"Sep 23, 2020, 1:42:26 AM",Kudos,Activity,4099346738
"Sep 23, 2020, 1:43:17 AM",Kudos,Activity,4099115322
"Sep 23, 2020, 1:43:19 AM",Kudos,Activity,4098597725
"Sep 24, 2020, 8:54:05 PM",Kudos,Activity,4107688079
"Sep 27, 2020, 4:04:22 AM",Kudos,Activity,4115948817
"Sep 27, 2020, 4:04:26 AM",Kudos,Activity,4116000196
"Sep 27, 2020, 4:04:34 AM",Kudos,Activity,4115791751
"Sep 27, 2020, 4:04:36 AM",Kudos,Activity,4112435481
"Oct 1, 2020, 12:47:58 AM",Kudos,Activity,4130521052
"Oct 1, 2020, 4:44:08 PM",Kudos,Activity,4137504249
"Oct 4, 2020, 4:42:53 AM",Kudos,Activity,4146622885
"Oct 4, 2020, 6:48:26 PM",Kudos,Activity,4151586376
"Oct 4, 2020, 6:48:44 PM",Kudos,Activity,4151728270
"Oct 4, 2020, 6:48:49 PM",Kudos,Activity,4151602274
"Oct 8, 2020, 11:26:38 PM",Kudos,Activity,4169072383
"Oct 8, 2020, 11:26:54 PM",Kudos,Activity,4169750067
"Oct 8, 2020, 11:27:01 PM",Kudos,Activity,4169022008
"Oct 12, 2020, 4:10:37 AM",Kudos,Activity,4182400411
"Oct 12, 2020, 4:10:40 AM",Kudos,Activity,4177646510
"Oct 12, 2020, 4:10:47 AM",Kudos,Activity,4173976414
"Oct 12, 2020, 4:10:50 AM",Kudos,Activity,4177885927
"Oct 12, 2020, 4:11:03 AM",Kudos,Activity,4181850740
"Oct 17, 2020, 12:57:20 AM",Kudos,Activity,4196615949
"Oct 17, 2020, 12:57:25 AM",Kudos,Activity,4198972860
"Oct 17, 2020, 12:57:42 AM",Kudos,Activity,4203965869
"Oct 17, 2020, 12:57:49 AM",Kudos,Activity,4200372909
"Oct 17, 2020, 12:57:54 AM",Kudos,Activity,4200687215
"Oct 17, 2020, 12:57:58 AM",Kudos,Activity,4199787421
"Oct 18, 2020, 11:20:38 PM",Kudos,Activity,4208391885
"Oct 18, 2020, 11:20:44 PM",Kudos,Activity,4207758453
"Oct 18, 2020, 11:20:54 PM",Kudos,Activity,4207281679
"Oct 18, 2020, 11:21:00 PM",Kudos,Activity,4213222258
"Oct 18, 2020, 11:21:05 PM",Kudos,Activity,4208022497
"Oct 18, 2020, 11:21:43 PM",Kudos,Activity,4207780302
"Oct 18, 2020, 11:21:50 PM",Kudos,Activity,4207728468
"Oct 18, 2020, 11:21:59 PM",Kudos,Activity,4208541225
"Oct 26, 2020, 11:54:26 PM",Kudos,Activity,4246938232
"Oct 26, 2020, 11:54:33 PM",Kudos,Activity,4246276643
"Oct 26, 2020, 11:54:43 PM",Kudos,Activity,4243803788
"Oct 26, 2020, 11:54:51 PM",Kudos,Activity,4243702049
"Oct 26, 2020, 11:54:58 PM",Kudos,Activity,4243534111
"Oct 26, 2020, 11:55:08 PM",Kudos,Activity,4238696256
"Oct 26, 2020, 11:55:12 PM",Kudos,Activity,4234828147
"Oct 26, 2020, 11:55:23 PM",Kudos,Activity,4234031216
"Nov 1, 2020, 11:20:22 PM",Kudos,Activity,4273007707
"Nov 1, 2020, 11:20:29 PM",Kudos,Activity,4267797533
"Nov 1, 2020, 11:20:44 PM",Kudos,Activity,4268336104
"Nov 1, 2020, 11:21:04 PM",Kudos,Activity,4263538668
"Nov 1, 2020, 11:21:47 PM",Kudos,Activity,4268301445
"Nov 1, 2020, 11:22:14 PM",Kudos,Activity,4268746848
"Nov 3, 2020, 12:58:34 AM",Kudos,Activity,4277821111
"Nov 4, 2020, 2:00:15 PM",Kudos,Activity,4283431939
"Nov 9, 2020, 5:23:50 PM",Kudos,Activity,4313312578
"Nov 10, 2020, 4:24:43 PM",Kudos,Activity,4315316535
"Nov 10, 2020, 4:24:55 PM",Kudos,Activity,4314901356
"Nov 10, 2020, 4:24:59 PM",Kudos,Activity,4314467078
"Nov 20, 2020, 2:24:24 AM",Kudos,Activity,4361845009
"Nov 22, 2020, 8:32:57 AM",Kudos,Activity,4371950595
"Nov 22, 2020, 8:33:01 AM",Kudos,Activity,4371392951
"Nov 22, 2020, 8:33:09 AM",Kudos,Activity,4371665635
"Nov 22, 2020, 8:33:16 AM",Kudos,Activity,4366182448
"Nov 27, 2020, 5:44:38 AM",Kudos,Activity,4396136718
"Nov 27, 2020, 5:48:35 AM",Kudos,Activity,4395190127
"Dec 2, 2020, 12:29:37 AM",Kudos,Activity,4417990392
"Dec 4, 2020, 5:16:11 AM",Kudos,Activity,4426439942
"Dec 4, 2020, 5:16:48 AM",Kudos,Activity,4426292593
"Feb 6, 2021, 1:52:33 AM",Kudos,Activity,4740038387
"Sep 4, 2021, 5:57:17 PM",Kudos,Activity,5868614625
"Dec 2, 2022, 3:01:20 AM",Kudos,Activity,8190929966
"Mar 4, 2024, 6:44:22 PM",Kudos,Activity,10877901527
"Mar 4, 2024, 6:44:35 PM",Kudos,Activity,10870897420
"Mar 4, 2024, 6:44:44 PM",Kudos,Activity,10857165374
"Mar 4, 2024, 6:45:29 PM",Kudos,Activity,10844411402
